"dr_no","date_rptd","date_occ","time_occ","area","area_name","rpt_dist_no","part_1_2","crm_cd","crm_cd_desc","mocodes","vict_age","vict_sex","vict_descent","premis_cd","premis_desc","weapon_used_cd","weapon_desc","status","status_desc","crm_cd_1","crm_cd_2","crm_cd_3","crm_cd_4","location","cross_street","lat","lon"
"220917870","2022-12-31T00:00:00.000","2020-03-16T00:00:00.000","1025","09","Van Nuys","0929","2","354","THEFT OF IDENTITY","0100 0928 0344 1822","41","F","O","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"6500    WOODMAN                      AV",,"34.1887","-118.4313"
"221017007","2022-11-28T00:00:00.000","2020-04-23T00:00:00.000","0001","10","West Valley","1041","2","354","THEFT OF IDENTITY","1822","44","F","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"6000    DONNA                        AV",,"34.1787","-118.5475"
"232112058","2023-07-25T00:00:00.000","2020-04-26T00:00:00.000","2110","21","Topanga","2198","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","1906","17","F","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","956",,,,"4500    CEZANNE                      AV",,"34.1484","-118.6033"
"220313293","2022-07-06T00:00:00.000","2020-06-30T00:00:00.000","1400","03","Southwest","0396","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","0913 2000 1814 0416 0446","25","F","B","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","626",,,,"VERMONT                      AV","43RD                         ST","34.0055","-118.2915"
"220320985","2023-07-07T00:00:00.000","2020-01-01T00:00:00.000","1200","03","Southwest","0311","2","813","CHILD ANNOYING (17YRS & UNDER)",,"5","F","H","501","SINGLE FAMILY DWELLING",,,"AA","Adult Arrest","813",,,,"5500    GEER                         ST",,"34.0301","-118.3636"
"221909318","2022-05-09T00:00:00.000","2020-05-08T00:00:00.000","1120","19","Mission","1954","1","330","BURGLARY FROM VEHICLE","1612 0385","36","M","H","101","STREET",,,"IC","Invest Cont","330",,,,"9900    LEMONA                       AV",,"34.2573","-118.463"
"231510293","2023-05-27T00:00:00.000","2020-11-24T00:00:00.000","0200","15","N Hollywood","1504","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"7500    LAUREL CANYON                BL",,"34.2071","-118.3965"
"230714162","2023-09-02T00:00:00.000","2020-08-03T00:00:00.000","1908","07","Wilshire","0783","2","354","THEFT OF IDENTITY","1822 0922 0100","18","M","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"5100 W  21ST                         ST",,"34.0394","-118.3541"
"221110658","2022-06-21T00:00:00.000","2020-02-28T00:00:00.000","1625","11","Northeast","1144","2","354","THEFT OF IDENTITY","0100 0928","39","M","C","750","CYBERSPACE",,,"IC","Invest Cont","354",,,,"3600    TRACY                        ST",,"34.1037","-118.2722"
"220207597","2022-03-21T00:00:00.000","2020-10-01T00:00:00.000","2200","02","Rampart","0291","1","210","ROBBERY","1822 0416","62","M","H","101","STREET","500","UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont","210",,,,"1300 S  ALVARADO                     ST",,"34.0473","-118.2827"
"221713038","2022-08-31T00:00:00.000","2020-03-10T00:00:00.000","1800","17","Devonshire","1767","2","662","BUNCO, GRAND THEFT","0701","32","M","O","101","STREET",,,"IC","Invest Cont","662",,,,"18400    PLUMMER                      ST",,"34.2428","-118.5338"
"221105273","2022-02-04T00:00:00.000","2020-02-02T00:00:00.000","1200","11","Northeast","1179","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"100 W  AVENUE 44",,"34.0951","-118.208"
"230710696","2023-06-11T00:00:00.000","2020-12-17T00:00:00.000","0001","07","Wilshire","0722","2","354","THEFT OF IDENTITY","0923 0930 1822 0928","26","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"100 S  FLORES                       ST",,"34.0744","-118.3711"
"231510050","2023-05-22T00:00:00.000","2020-05-08T00:00:00.000","1200","15","N Hollywood","1548","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 0448","29","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","626",,,,"5300    CLEON                        AV",,"34.167","-118.3686"
"230911729","2023-06-10T00:00:00.000","2020-04-01T00:00:00.000","0005","09","Van Nuys","0911","2","354","THEFT OF IDENTITY","1822 0100 0923","56","F","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"6600    PEACH                        AV",,"34.1903","-118.4676"
"221209383","2022-03-30T00:00:00.000","2020-02-25T00:00:00.000","1930","12","77th Street","1207","2","354","THEFT OF IDENTITY",,"24","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"4600    WESLEY                       AV",,"34.0016","-118.2878"
"220211619","2022-05-07T00:00:00.000","2020-12-16T00:00:00.000","0457","02","Rampart","0231","1","330","BURGLARY FROM VEHICLE","0344 0329","32","M","H","101","STREET",,,"IC","Invest Cont","330",,,,"200 S  VENDOME                      ST",,"34.0689","-118.2841"
"231105297","2023-02-03T00:00:00.000","2020-07-27T00:00:00.000","1000","11","Northeast","1152","2","354","THEFT OF IDENTITY","1822 1501 0100","25","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"4200    CLAYTON                      AV",,"34.1","-118.2819"
"232011006","2023-06-02T00:00:00.000","2020-06-01T00:00:00.000","1200","20","Olympic","2071","2","662","BUNCO, GRAND THEFT","0701 0800 0344 1822","44","M","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","662",,,,"1500 S  GRAMERCY                     PL",,"34.0453","-118.313"
"221308122","2022-03-10T00:00:00.000","2020-03-10T00:00:00.000","0035","13","Newton","1324","2","354","THEFT OF IDENTITY","1822 0100","30","F","B","750","CYBERSPACE",,,"IC","Invest Cont","354",,,,"1400 E  20TH                         ST",,"34.0218","-118.249"
"201410122","2020-04-28T00:00:00.000","2020-04-28T00:00:00.000","0100","14","Pacific","1406","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"3600    KEYSTONE                     AV",,"34.0238","-118.4095"
"231709319","2023-05-07T00:00:00.000","2020-12-14T00:00:00.000","1545","17","Devonshire","1718","2","354","THEFT OF IDENTITY","0929 0930","42","M","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"11100    DENSMORE                     AV",,"34.2728","-118.4788"
"221917253","2022-11-25T00:00:00.000","2020-06-15T00:00:00.000","1200","19","Mission","1981","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"8600    LANGDON                      AV",,"34.2265","-118.4699"
"220204234","2022-01-05T00:00:00.000","2020-12-20T00:00:00.000","0815","02","Rampart","0269","2","354","THEFT OF IDENTITY","0100 0930","58","F","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"700    WITMER                       ST",,"34.0524","-118.2678"
"220604399","2022-01-10T00:00:00.000","2020-09-19T00:00:00.000","1600","06","Hollywood","0668","2","354","THEFT OF IDENTITY","1822","30","M","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"WILTON","LEXINGTON","34.0928","-118.3136"
"231320297","2023-11-08T00:00:00.000","2020-05-08T00:00:00.000","1120","13","Newton","1383","2","354","THEFT OF IDENTITY","0100","51","M","H","750","CYBERSPACE",,,"IC","Invest Cont","354",,,,"200 W  60TH                         ST",,"33.9851","-118.2765"
"221511470","2022-06-22T00:00:00.000","2020-07-11T00:00:00.000","1200","15","N Hollywood","1541","2","354","THEFT OF IDENTITY","0377 1822","63","M","W","209","EQUIPMENT RENTAL",,,"IC","Invest Cont","354",,,,"12600    OTSEGO                       ST",,"34.1631","-118.4074"
"231309161","2023-04-07T00:00:00.000","2020-01-01T00:00:00.000","0001","13","Newton","1383","2","354","THEFT OF IDENTITY","0100","45","M","H","750","CYBERSPACE",,,"IC","Invest Cont","354",,,,"200 W  62ND                         ST",,"33.9833","-118.2765"
"230513434","2023-09-12T00:00:00.000","2020-09-01T00:00:00.000","0001","05","Harbor","0526","2","662","BUNCO, GRAND THEFT","0344 0701 0800","54","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","662",,,,"600 N  FRIES                        AV",,"33.777","-118.2648"
"230118041","2023-08-16T00:00:00.000","2020-08-27T00:00:00.000","2100","01","Central","0132","1","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","2000 1814 0408 0329 0421 0400","59","F","A","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","236",,,,"800 W  1ST                          ST",,"34.057","-118.2508"
"221205458","2022-01-15T00:00:00.000","2020-10-10T00:00:00.000","0820","12","77th Street","1267","1","820","ORAL COPULATION","1203 1251 1258 0913 0500 0507 0549 0360","14","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","812","820",,,"800 W  83RD                         ST",,"33.9636","-118.2871"
"231315967","2023-08-21T00:00:00.000","2020-01-01T00:00:00.000","1530","13","Newton","1362","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","0914 1817 0913","12","F","H","501","SINGLE FAMILY DWELLING","511","VERBAL THREAT","IC","Invest Cont","812","813",,,"4800 S  SAN PEDRO                    ST",,"33.9994","-118.2696"
"220514938","2022-10-16T00:00:00.000","2020-07-01T00:00:00.000","1800","05","Harbor","0504","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","0522 0556 1259 0913 0448","12","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","812","860",,,"1600 W  206TH                        ST",,"33.8438","-118.3066"
"230606306","2023-02-24T00:00:00.000","2020-03-20T00:00:00.000","1800","06","Hollywood","0622","2","661","UNAUTHORIZED COMPUTER ACCESS","1822 1914","30","F","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","661",,,,"8100    WILLOW GLEN                  RD",,"34.1162","-118.3738"
"221507710","2022-03-30T00:00:00.000","2020-01-30T00:00:00.000","1305","15","N Hollywood","1555","2","354","THEFT OF IDENTITY","0377","71","F","W","203","OTHER BUSINESS",,,"IC","Invest Cont","354",,,,"11300    OTSEGO                       ST",,"34.163","-118.3774"
"221300973","2022-09-09T00:00:00.000","2020-06-01T00:00:00.000","1900","13","Newton","1352","2","810","SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ","0527 0913 1259 1402 1309","14","F","H","101","STREET","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","810","998",,,"4600 S  MAIN                         ST",,"34.002","-118.274"
"222114709","2022-09-26T00:00:00.000","2020-06-19T00:00:00.000","0600","21","Topanga","2113","2","354","THEFT OF IDENTITY","1822","42","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"7900    SAUSALITO                    AV",,"34.2141","-118.6157"
"221006046","2022-02-24T00:00:00.000","2020-11-19T00:00:00.000","1200","10","West Valley","1025","2","354","THEFT OF IDENTITY","1822 1908","69","F","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"17900    SHERMAN                      WY",,"34.2009","-118.5229"
"221609983","2022-06-30T00:00:00.000","2020-08-01T00:00:00.000","1200","16","Foothill","1668","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","0421 2021","49","F","W","501","SINGLE FAMILY DWELLING","511","VERBAL THREAT","AO","Adult Other","930",,,,"9700    PINEWOOD                     AV",,"34.2452","-118.2855"
"221806358","2022-02-21T00:00:00.000","2020-02-21T00:00:00.000","2300","18","Southeast","1849","2","354","THEFT OF IDENTITY","0930","26","F","O","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"2000 E  115TH                        ST",,"33.9305","-118.2363"
"221315910","2020-10-29T00:00:00.000","2020-08-02T00:00:00.000","1415","13","Newton","1361","2","354","THEFT OF IDENTITY","0100 0928","63","M","H","751","WEBSITE",,,"IC","Invest Cont","354",,,,"4600 S  BROADWAY",,"34.002","-118.2783"
"230908117","2023-04-13T00:00:00.000","2020-07-31T00:00:00.000","0001","09","Van Nuys","0989","2","354","THEFT OF IDENTITY","1501","41","M","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"4200    VENTURA CANYON               AV",,"34.1464","-118.4294"
"231309176","2023-04-14T00:00:00.000","2020-10-19T00:00:00.000","1445","13","Newton","1393","2","354","THEFT OF IDENTITY","0100","57","M","B","750","CYBERSPACE",,,"IC","Invest Cont","354",,,,"100 W  70TH                         ST",,"33.9765","-118.2739"
"232014656","2023-08-25T00:00:00.000","2020-06-25T00:00:00.000","1445","20","Olympic","2026","2","354","THEFT OF IDENTITY","1822","24","F","O","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"400 S  CATALINA                     ST",,"34.0672","-118.2954"
"221905982","2022-02-20T00:00:00.000","2020-02-20T00:00:00.000","1500","19","Mission","1977","2","901","VIOLATION OF RESTRAINING ORDER","1259 2038","15","F","H","101","STREET",,,"AA","Adult Arrest","901",,,,"CANTERBURY","OSBORNE","34.2373","-118.4327"
"230109090","2023-03-10T00:00:00.000","2020-04-10T00:00:00.000","0200","01","Central","0163","2","354","THEFT OF IDENTITY","0928","36","M","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"700 S  SPRING                       ST",,"34.0438","-118.2547"
"221309225","2022-04-07T00:00:00.000","2020-04-03T00:00:00.000","0144","13","Newton","1331","2","354","THEFT OF IDENTITY","0100 0930 1822","29","M","H","750","CYBERSPACE",,,"IC","Invest Cont","354",,,,"2700 S  GRAND                        AV",,"34.0254","-118.2729"
"210904288","2021-01-09T00:00:00.000","2020-12-27T00:00:00.000","1600","09","Van Nuys","0964","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 1420","22","F","W","405","CLOTHING STORE",,,"IC","Invest Cont","442",,,,"14000    RIVERSIDE                    DR",,"34.1576","-118.4389"
"231905726","2023-02-08T00:00:00.000","2020-01-01T00:00:00.000","0001","19","Mission","1995","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","0913 1817 0556 1258 0522","5","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","812","860",,,"14700    BLYTHE                       ST",,"34.2152","-118.4531"
"221615196","2022-12-16T00:00:00.000","2020-12-01T00:00:00.000","0001","16","Foothill","1602","2","354","THEFT OF IDENTITY","1501","22","M","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"12100    MERCER                       ST",,"34.2865","-118.3976"
"220120619","2022-09-16T00:00:00.000","2020-09-15T00:00:00.000","1541","01","Central","0185","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1822 0329","26","M","H","101","STREET",,,"IC","Invest Cont","740",,,,"900 S  MAIN                         ST",,"34.0416","-118.255"
"220610269","2022-05-13T00:00:00.000","2020-10-08T00:00:00.000","1925","06","Hollywood","0656","2","354","THEFT OF IDENTITY","0928 1822 0344","38","M","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"1000    WILCOX                       AV",,"34.0889","-118.331"
"230218442","2023-10-02T00:00:00.000","2020-01-01T00:00:00.000","0900","02","Rampart","0235","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","0522 0913 0602 0554 1259","13","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","812","860",,,"200 S  LAKE                         ST",,"34.0663","-118.2719"
"221004804","2022-01-23T00:00:00.000","2020-11-23T00:00:00.000","1435","10","West Valley","1063","2","354","THEFT OF IDENTITY","1822","61","M","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"18600    VENTURA                      BL",,"34.1698","-118.5386"
"232110833","2023-06-23T00:00:00.000","2020-06-01T00:00:00.000","1200","21","Topanga","2146","2","354","THEFT OF IDENTITY","1822 0930","33","F","A","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"6800    ALABAMA                      AV",,"34.1937","-118.599"
"231806653","2022-06-12T00:00:00.000","2020-03-04T00:00:00.000","0800","18","Southeast","1832","2","946","OTHER MISCELLANEOUS CRIME","0913 0935","-2","X","X","726","POLICE FACILITY",,,"IC","Invest Cont","946",,,,"100 W  108TH                        ST",,"33.9401","-118.2761"
"200200759","2020-07-07T00:00:00.000","2020-07-07T00:00:00.000","1340","02","Rampart","0265","1","648","ARSON","0329 1402 2004 1501","0","X","X","101","STREET",,,"IC","Invest Cont","648","998",,,"JAMES M WOOD","ALVARADO","34.0536","-118.2788"
"220706120","2022-02-23T00:00:00.000","2020-10-13T00:00:00.000","0900","07","Wilshire","0702","2","354","THEFT OF IDENTITY","0929","27","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"700 N  GENESEE                      AV",,"34.0838","-118.3584"
"230208225","2023-03-28T00:00:00.000","2020-03-28T00:00:00.000","1450","02","Rampart","0237","2","354","THEFT OF IDENTITY","1822 0100 0917","20","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"200    WITMER                       ST",,"34.061","-118.2615"
"221806331","2022-02-15T00:00:00.000","2020-04-10T00:00:00.000","0815","18","Southeast","1802","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","1822 0344 0377 0910","28","M","H","801","MTA BUS",,,"IC","Invest Cont","440",,,,"200 W  MANCHESTER                   AV",,"33.9601","-118.2768"
"210704053","2020-12-31T00:00:00.000","2020-12-31T00:00:00.000","0400","07","Wilshire","0722","1","310","BURGLARY","1822 0344 1607 1300","31","F","W","707","GARAGE/CARPORT",,,"IC","Invest Cont","310",,,,"100 N  CROFT                        AV",,"34.0745","-118.3742"
"231221370","2023-10-11T00:00:00.000","2020-03-20T00:00:00.000","1000","12","77th Street","1259","2","354","THEFT OF IDENTITY","0100","37","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"7500 S  SAN PEDRO                    ST",,"33.9722","-118.2696"
"221016479","2022-11-14T00:00:00.000","2020-07-24T00:00:00.000","1500","10","West Valley","1017","1","761","BRANDISH WEAPON","1202 1822 0334","59","F","H","102","SIDEWALK","500","UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont","761",,,,"SHERMAN                      WY","ENCINO","34.2012","-118.5133"
"221011289","2022-07-05T00:00:00.000","2020-03-01T00:00:00.000","1200","10","West Valley","1001","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 1813 0416","43","M","H","101","STREET","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest","626",,,,"SHIRLEY","ROSCOE                       BL","34.2204","-118.5579"
"231421770","2023-12-13T00:00:00.000","2020-03-13T00:00:00.000","1200","14","Pacific","1464","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0344","45","M","O","203","OTHER BUSINESS",,,"IC","Invest Cont","440",,,,"CAMPUS CENTER                DR","BLUFF CREEK                  DR","33.9775","-118.4065"
"221811572","2022-05-24T00:00:00.000","2020-08-02T00:00:00.000","0324","18","Southeast","1841","2","354","THEFT OF IDENTITY","0922 0928 0929 0930 1202 1822","63","M","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"10400 S  VERMONT                      AV",,"33.9423","-118.2916"
